6 + sonstige Einzahlungen,,"1.181.200,00",1.053.400,1.150.500,1.170.500,1.170.500,1.170.500,0
5.3.1.01.6511000 Konzessionsabgaben,,"1.181.200,00",1.053.400,1.150.500,1.170.500,1.170.500,1.170.500,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,,"1.181.200,00",1.053.400,1.150.500,1.170.500,1.170.500,1.170.500,0
13 + Sonstige Auszahlungen,,"14.318,24",0,0,0,0,0,0
5.3.1.01.7455000 Erstatt. f.d. Ausz. v. Dritten a. lfd VerwTät. an,,"14.318,24",0,0,0,0,0,0
"verb. Unt., Sondverm.& Beteil.",,,,,,,,
15  Auszahlungen aus laufender Verwaltungstätigkeit,,"14.318,24",0,0,0,0,0,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),,"1.166.881,76",1.053.400,1.150.500,1.170.500,1.170.500,1.170.500,0
17 Investitionstätigkeit - Einzahlungen,,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,,"0,00",0,0,0,0,0,0
