2 + Zuweisungen und allgemeine Umlagen,"129.486,08",0,0,0,0,0,0
"5.7.5.01.6145000 Zuschüsse für lfd. Zwecke von verbund. Untern.,","129.486,08",0,0,0,0,0,0
Beteiligungen und Sondervermögen,,,,,,,
4 + öffentlich-rechtliche Leistungsentgelte,"2.180.235,08",2.581.000,2.581.000,2.782.000,3.245.000,3.245.000,0
5.7.5.01.6361000 Zweckgebundene Abgaben (Kurbeitrag),"2.180.235,08",2.581.000,2.581.000,2.782.000,3.245.000,3.245.000,0
6 + sonstige Einzahlungen,"130.755,08",239.100,0,0,0,0,0
5.7.5.01.6521100 Einnahmen Mehrwertsteuer 7%,"65.232,71",180.600,0,0,0,0,0
5.7.5.01.6521105 Einnahmen Mehrwertsteuer 5%,"62.416,96",0,0,0,0,0,0
5.7.5.01.6521200 Einnahmen Mehrwertsteuer 19%,"23,23",100,0,0,0,0,0
5.7.5.01.6521300 Erstattungen Vorsteuer,"3.082,18",58.400,0,0,0,0,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"2.440.476,24",2.820.100,2.581.000,2.782.000,3.245.000,3.245.000,0
12 + Transferauszahlungen,"199.403,00",199.500,2.630.500,2.499.500,2.499.500,2.499.500,0
5.7.5.01.7316000 Zuschüsse an sonstige öffentliche,"199.403,00",199.500,0,0,0,0,0
Sonderrechnungen (HSB),,,,,,,
5.7.5.01.7316100 Zusch. öff. SondRechn. HSB,"0,00",0,199.500,199.500,199.500,199.500,0
5.7.5.01.7316200 Zusch. öff.SondRechn. HSB Kurb,"0,00",0,2.431.000,2.300.000,2.300.000,2.300.000,0
13 + Sonstige Auszahlungen,"2.437.119,46",2.820.100,116.100,125.200,146.100,146.100,0
5.7.5.01.7441200 Abzugsfähige Vorsteuer 19%,"28.113,63",58.400,0,0,0,0,0
5.7.5.01.7441216 Abzugsfähige Vorsteuer 16%,"10.965,22",0,0,0,0,0,0
5.7.5.01.7441300 Abführung Mehrwertsteuer,"113.395,05",180.700,0,0,0,0,0
5.7.5.01.7455000 Erstatt. f.d. Ausz. v. Dritte a. lfd VerwTät. an,"2.284.645,56",2.464.800,0,0,0,0,0
verb. Unternehmen (Kurbeitrag),,,,,,,
5.7.5.01.7455001 Einbehalt für Entgelt WTG,"0,00",116.200,116.100,125.200,146.100,146.100,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"2.636.522,46",3.019.600,2.746.600,2.624.700,2.645.600,2.645.600,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-196.046,22",-199.500,-165.600,157.300,599.400,599.400,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
