1410Kita Schierke aus Stadtumbau Ost Schierke,,,,,,,
50 -Auszahlungen für Baumaßnahmen,"2.056,61",0,0,0,0,0,0
5.1.1.01/1410.7851000 Auszahlungen für Hochbaumaßnahmen,"2.056,61",0,0,0,0,0,0
60  Saldo aus Einzahlungen und Auszahlungen,"-2.056,61",0,0,0,0,0,0
"",,,,,,,
1411 Schierker Feuerstein Arena aus Stadtumbau Ost Schierke,,,,,,,
50 -Auszahlungen für Baumaßnahmen,"113.134,90",0,0,0,0,0,0
5.1.1.01/1411.7852000 Auszahlungen für Tiefbaumaßnahmen,"113.134,90",0,0,0,0,0,0
60  Saldo aus Einzahlungen und Auszahlungen,"-113.134,90",0,0,0,0,0,0
"",,,,,,,
1607Abriß H.Heine in Schierke aus Stadtumbau,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"0,00",0,0,0,0,0,0
"",,,,,,,
3301Förderprogramm Soziale Stadt - Stadtfeld,,,,,,,
50 -Auszahlungen für Baumaßnahmen,"79.428,33",0,0,0,0,0,0
5.1.1.01/3301.7852000 Auszahlungen für Tiefbaumaßnahmen,"79.428,33",0,0,0,0,0,0
60  Saldo aus Einzahlungen und Auszahlungen,"-79.428,33",0,0,0,0,0,0
"",,,,,,,
7777ergebniswirksame Maßnahmen,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"0,00",0,0,0,0,0,0
"",,,,,,,
8888mittelfristige Maßnahmen,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"0,00",0,0,0,0,0,0
