"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","90,15",0,0,0,0,0,0
1.1.1.15.6484000 Einzahlungen aus Kostenerstattungen von,"90,15",0,0,0,0,0,0
gesetzlichen Sozialversicherungen,,,,,,,
8  Einzahlungen aus laufender Verwaltungstätigkeit,"90,15",0,0,0,0,0,0
9Personalauszahlungen,"1.784.625,26",1.702.800,1.775.600,1.811.400,1.847.800,1.885.100,0
1.1.1.15.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"1.451.360,62",1.366.700,1.421.900,1.450.400,1.479.500,1.509.200,0
1.1.1.15.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"55.972,28",59.300,60.300,61.600,62.900,64.200,0
1.1.1.15.7032000 Beiträge zur gesetzlichen Sozialver.aus,"271.401,24",269.100,286.600,292.400,298.200,304.300,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"1.1.1.15.7041000 Beihilfen, Unterstützungsleistungen für","5.891,12",7.700,6.800,7.000,7.200,7.400,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"337.676,24",449.000,375.000,386.000,397.000,408.000,0
1.1.1.15.7231000 Auszahlungen für Mieten und Pachten,"8.979,31",19.400,15.000,16.000,17.000,18.000,0
1.1.1.15.7241000 Bewirtschaftung der Grundstücke und baulichen,"318.667,81",416.100,350.000,360.000,370.000,380.000,0
Anlagen,,,,,,,
1.1.1.15.7252000 Erwerb geringwertiger Vermögensgegenstände,"5.496,79",7.000,5.000,5.000,5.000,5.000,0
1.1.1.15.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"2.576,58",4.000,3.000,3.000,3.000,3.000,0
1.1.1.15.7261000 Besondere zahlungswirksame Aufwendungen für,"1.955,75",2.500,2.000,2.000,2.000,2.000,0
Beschäftigte,,,,,,,
13 + Sonstige Auszahlungen,"2.789,09",0,0,0,0,0,0
1.1.1.15.7411000 Sonstige Personal- und Versorgungsauszahlungen,"2.789,09",0,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"2.125.090,59",2.151.800,2.150.600,2.197.400,2.244.800,2.293.100,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-2.125.000,44",-2.151.800,-2.150.600,-2.197.400,-2.244.800,-2.293.100,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
29 + Erwerb von beweglichen Anlagevermögen und immateriellen,"8.466,97",13.700,7.200,4.800,5.100,1.500,0
Vermögensgegenständen,,,,,,,
1.1.1.15/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,"3.779,97",2.400,2.200,1.800,1.600,1.500,0
v. > 150  bis 1000 € o. UStr.,,,,,,,
1.1.1.15/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,"4.687,00",11.300,5.000,3.000,3.500,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,
33 Auszahlungen aus Investitionstätigkeit,"8.466,97",13.700,7.200,4.800,5.100,1.500,0
34 Saldo aus Investitionstätigkeit,"-8.466,97",-13.700,-7.200,-4.800,-5.100,-1.500,0
