100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"3.779,97",2.400,2.200,1.800,1.600,1.500,0
1.1.1.15/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"3.779,97",2.400,2.200,1.800,1.600,1.500,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-3.779,97",-2.400,-2.200,-1.800,-1.600,-1.500,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"4.687,00",11.300,5.000,3.000,3.500,0,0
1.1.1.15/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"4.687,00",11.300,5.000,3.000,3.500,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-4.687,00",-11.300,-5.000,-3.000,-3.500,0,0
"",,,,,,,,
500 Fahrzeuge,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
