"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","0,00",100,100,100,100,100,0
3.4.6.01.6488000 Einzahlungen aus Kostenerstattungen von übrigen,"0,00",100,100,100,100,100,0
Bereichen,,,,,,,
6 + sonstige Einzahlungen,"159,54",500,300,300,300,300,0
3.4.6.01.6561000 Bußgelder,"159,54",500,300,300,300,300,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"159,54",600,400,400,400,400,0
9Personalauszahlungen,"265.845,05",248.800,320.600,327.300,334.000,341.000,0
3.4.6.01.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"214.792,67",199.900,257.000,262.200,267.500,272.900,0
3.4.6.01.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"8.883,03",8.500,10.800,11.100,11.400,11.700,0
3.4.6.01.7032000 Beiträge zur gesetzlichen Sozialver.aus,"41.271,98",39.300,51.500,52.600,53.600,54.800,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"3.4.6.01.7041000 Beihilfen, Unterstützungsleistungen für","897,37",1.100,1.300,1.400,1.500,1.600,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"0,00",100,100,100,100,100,0
3.4.6.01.7291000 Auszahlungen für sonstige Dienstleistungen,"0,00",100,100,100,100,100,0
13 + Sonstige Auszahlungen,"852,63",1.800,1.800,1.800,1.800,1.800,0
3.4.6.01.7431000 Geschäftsauszahlungen,"852,63",1.300,1.300,1.300,1.300,1.300,0
"3.4.6.01.7431100 Auszahlungen für Sachverständigen-,Gerichts-und","0,00",500,500,500,500,500,0
"ähnl.Kosten",,,,,,,
15  Auszahlungen aus laufender Verwaltungstätigkeit,"266.697,68",250.700,322.500,329.200,335.900,342.900,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-266.538,14",-250.100,-322.100,-328.800,-335.500,-342.500,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
