"4 + öffentlich-rechtliche Leistungsentgelte","1.975,67",3.100,3.000,4.500,4.500,4.500,0
"2.1.1.01.6311000                  Verwaltungsgebühren","415,84",500,500,500,500,500,0
"2.1.1.01.6321000                  Benutzungsgebühren und ähnliche Entgelte","1.559,83",2.600,2.500,4.000,4.000,4.000,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","45.189,37",47.200,32.700,74.400,74.400,74.400,0
"2.1.1.01.6411000                  Einzahlungen aus Mieten und Pachten","32.709,36",32.700,32.700,74.400,74.400,74.400,0
"2.1.1.01.6461000                  Sonstige privatrechtliche Leistungsentgelte","5.456,99",0,0,0,0,0,0
"2.1.1.01.6487000                  Einzahlungen aus Kostenerstattungen von privaten","7.023,02",14.500,0,0,0,0,0
"Unternehmen",,,,,,,
"8 Einzahlungen aus laufender Verwaltungstätigkeit","47.165,04",50.300,35.700,78.900,78.900,78.900,0
"9    Personalauszahlungen","321.147,05",331.300,348.000,355.300,362.600,370.100,0
"2.1.1.01.7012000                  Dienstauszahlungen und dgl. an Arbeitnehmer","260.288,26",265.900,278.800,284.500,290.300,296.100,0
"2.1.1.01.7022000                  Beiträge zu Versorgungskassen für Arbeitnehmer","9.992,93",11.400,11.700,12.000,12.300,12.600,0
"2.1.1.01.7032000                  Beiträge zur gesetzlichen Sozialver.aus","49.788,81",52.400,56.100,57.300,58.400,59.700,0
"DienstAusz und dgl. für Arbeitnehmer",,,,,,,
"2.1.1.01.7041000                  Beihilfen, Unterstützungsleistungen für","1.077,05",1.600,1.400,1.500,1.600,1.700,0
"Beschäftigte",,,,,,,
"11 + Auszahlungen für Sach- und Dienstleistungen","883.702,52",568.700,818.600,629.300,553.700,505.600,0
"2.1.1.01.7211000                  Unterhaltung der Grundstücke und baulichen Anlagen","44.946,41",51.500,5.000,5.000,5.000,5.000,0
"2.1.1.01.7211014                  Unterhaltung der Grundstücke und baulichen","563.392,17",195.000,503.400,337.300,255.000,206.500,0
"Anlagen-Gebäudemanagement",,,,,,,
"2.1.1.01.7221000                  Unterhaltung des sonstigen unbeweglichen Vermögens","767,29",2.900,5.400,4.300,3.900,4.300,0
"2.1.1.01.7231000                  Auszahlungen für Mieten und Pachten","1.035,00",2.500,0,0,0,0,0
"2.1.1.01.7241000                  Bewirtschaftung der Grundstücke und baulichen","221.332,77",245.900,228.700,227.400,227.000,227.000,0
"Anlagen",,,,,,,
"2.1.1.01.7252000                  Erwerb geringwertiger Vermögensgegenstände","24.276,28",29.000,16.900,16.400,23.800,23.800,0
"2.1.1.01.7255000                  Unterhaltung des sonstigen beweglichen Vermögens","2.127,23",4.900,2.500,2.500,2.500,2.500,0
"2.1.1.01.7261000                  Besondere zahlungswirksame Aufwendungen für","575,08",900,900,900,900,900,0
"Beschäftigte",,,,,,,
"2.1.1.01.7271000                  Besondere Verwaltungs- und Betriebsauszahlungen","25.250,29",35.200,54.900,34.600,34.700,34.700,0
"2.1.1.01.7291000                  Auszahlungen für sonstige Dienstleistungen","0,00",900,900,900,900,900,0
"13 + Sonstige Auszahlungen","36.641,76",33.900,25.200,23.600,22.100,22.100,0
"2.1.1.01.7429000                  Sonstige Auszahlungen für die Inanspruchnahme von","11.224,50",22.900,15.300,13.600,12.100,12.100,0
"Rechten und Diensten",,,,,,,
"2.1.1.01.7431000                  Geschäftsauszahlungen","11.228,67",11.000,9.900,10.000,10.000,10.000,0
"2.1.1.01.7431400                  Auszahlungen für Beitragsservice (GEZ)","349,80",0,0,0,0,0,0
"2.1.1.01.7441000                  Steuern, Versicherungen, Schadensfälle","13.838,79",0,0,0,0,0,0
"15    Auszahlungen aus laufender Verwaltungstätigkeit","1.241.491,33",933.900,1.191.800,1.008.200,938.400,897.800,0
"16    Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15)","-1.194.326,29",-883.600,-1.156.100,-929.300,-859.500,-818.900,0
