8  Einzahlungen aus laufender Verwaltungstätigkeit,"0,00",0,0,0,0,0,0
9Personalauszahlungen,"84.969,77",86.300,90.900,89.700,91.600,93.500,0
1.1.1.05.7011000 Dienstauszahlungen und dgl. an Beamte,"55.464,40",56.300,58.600,58.500,59.700,60.900,0
1.1.1.05.7021000 Beiträge zu Versorgungskassen für Beamte,"29.505,37",30.000,32.300,31.200,31.900,32.600,0
11 + Auszahlungen für Sach- und Dienstleistungen,"563,37",3.700,5.200,3.700,3.700,3.700,0
1.1.1.05.7261000 Besondere zahlungswirksame Aufwendungen für Beschäftigte,"205,00",3.000,4.500,3.000,3.000,3.000,0
1.1.1.05.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"358,37",700,700,700,700,700,0
13 + Sonstige Auszahlungen,"1.248,36",2.400,2.400,2.400,2.400,2.400,0
1.1.1.05.7411000 Sonstige Personal- und Versorgungsauszahlungen,"0,00",1.000,1.000,1.000,1.000,1.000,0
1.1.1.05.7431000 Geschäftsauszahlungen,"1.248,36",1.400,1.400,1.400,1.400,1.400,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"86.781,50",92.400,98.500,95.800,97.700,99.600,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-86.781,50",-92.400,-98.500,-95.800,-97.700,-99.600,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
