100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"3.259,92",0,0,0,0,0,0
5.4.1.01/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"3.259,92",0,0,0,0,0,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-3.259,92",0,0,0,0,0,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
300 Betriebsvorrichtungen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"3.419,68",4.000,0,0,0,0,0
5.4.1.01/0300.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"3.419,68",4.000,0,0,0,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-3.419,68",-4.000,0,0,0,0,0
"",,,,,,,,
3001 Schmutz-und Regenwasseranschlüsse für städtische Grundstücke,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
3002Geh-und Radwege,,,,,,,,
50 -Auszahlungen für Baumaßnahmen,,"26.448,64",100.000,100.000,100.000,100.000,100.000,0
5.4.1.01/3002.7852000 Auszahlungen für Tiefbaumaßnahmen,,"26.448,64",100.000,100.000,100.000,100.000,100.000,0
60  Saldo aus Einzahlungen und Auszahlungen,,"-26.448,64",-100.000,-100.000,-100.000,-100.000,-100.000,0
"",,,,,,,,
3203Brücke Steinerne Renne BW 567,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
3204Brücke Kruskastraße,,,,,,,,
50 -Auszahlungen für Baumaßnahmen,,"18.635,21",50.000,90.000,0,0,0,0
5.4.1.01/3204.7852000 Auszahlungen für Tiefbaumaßnahmen,,"18.635,21",50.000,90.000,0,0,0,0
60  Saldo aus Einzahlungen und Auszahlungen,,"-18.635,21",-50.000,-90.000,0,0,0,0
"",,,,,,,,
"3205Brücke Hasenwinkel, Bw 574 Planung / Bau gekürzt",,,,,,,,
50 -Auszahlungen für Baumaßnahmen,,"0,00",0,80.000,450.000,0,0,0
5.4.1.01/3205.7852000 Auszahlungen für Tiefbaumaßnahmen,,"0,00",0,80.000,450.000,0,0,0
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,-80.000,-450.000,0,0,0
"",,,,,,,,
3303 Straße Am Eichberg (Teilabschnitt),,,,,,,,
