4 + öffentlich-rechtliche Leistungsentgelte,"32.227,25",27.000,29.000,29.000,29.000,29.000,0
5.4.1.01.6311000 Verwaltungsgebühren (Straßenaufbrüche),"10.641,05",7.000,7.000,7.000,7.000,7.000,0
5.4.1.01.6311100 Verwaltungsgebühren (Sondernutzung),"21.586,20",20.000,22.000,22.000,22.000,22.000,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","573,91",0,0,0,0,0,0
5.4.1.01.6461000 Sonstige privatrechtliche Leistungsentgelte,"230,00",0,0,0,0,0,0
5.4.1.01.6488000 Einzahlungen aus Kostenerstattungen von übrigen,"343,91",0,0,0,0,0,0
Bereichen,,,,,,,
8  Einzahlungen aus laufender Verwaltungstätigkeit,"32.801,16",27.000,29.000,29.000,29.000,29.000,0
11 + Auszahlungen für Sach- und Dienstleistungen,"774.973,22",905.600,942.900,933.700,933.700,933.700,0
5.4.1.01.7221000 Unterhaltung des sonstigen unbeweglichen,"618.674,34",750.000,780.000,780.000,780.000,780.000,0
Vermögens (DIII),,,,,,,
5.4.1.01.7221100 Unterhaltung des sonstigen unbeweglichen,"55.243,90",54.000,50.000,50.000,50.000,50.000,0
Vermögens (D I/32),,,,,,,
5.4.1.01.7221200 Unterhaltung des sonstigen unbeweglichen,"74.907,42",60.000,60.000,60.000,60.000,60.000,0
Vermögens (D I/68),,,,,,,
5.4.1.01.7231000 Auszahlungen für Mieten und Pachten,"0,00",400,0,0,0,0,0
5.4.1.01.7241000 Bewirtschaftung der Grundstücke und baulichen,"141,29",200,200,200,200,200,0
Anlagen,,,,,,,
5.4.1.01.7252000 Erwerb geringwertiger Vermögensgegenstände,"0,00",500,0,0,0,0,0
5.4.1.01.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"26.006,27",27.000,30.000,30.000,30.000,30.000,0
5.4.1.01.7291000 Auszahlungen für sonstige Dienstleistungen,"0,00",13.500,22.700,13.500,13.500,13.500,0
12 + Transferauszahlungen,"129.501,55",131.000,131.000,131.000,131.000,131.000,0
5.4.1.01.7313000 Zuweisungen an Zweckverbände,"129.501,55",131.000,131.000,131.000,131.000,131.000,0
13 + Sonstige Auszahlungen,"34.446,74",35.200,35.200,35.200,35.200,35.200,0
5.4.1.01.7429000 Sonstige Auszahl. f. d. Inanspruchnahme von,"150,00",200,200,200,200,200,0
Rechten u.Diensten (Mitgliedsbeitr.),,,,,,,
5.4.1.01.7431300 Auszahlungen für Planungsleistungen,"34.296,74",35.000,35.000,35.000,35.000,35.000,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"938.921,51",1.071.800,1.109.100,1.099.900,1.099.900,1.099.900,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-906.120,35",-1.044.800,-1.080.100,-1.070.900,-1.070.900,-1.070.900,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
22 + Baumaßnahmen,"0,00",0,399.500,0,0,0,0
5.4.1.01/3002.6851000 Erstatt.Land für Strab Geh-u.Radwege,"0,00",0,30.000,0,0,0,0
5.4.1.01/3306.6851000 Erstatt.Land für Strab Friedrichstr.,"0,00",0,198.100,0,0,0,0
5.4.1.01/3338.6851000 Erstatt vom Land für Strab Straße Insel,"0,00",0,40.000,0,0,0,0
"5.4.1.01/3348.6851000            Erstatt.Land für Strab Am Gr. Bleek ","0,00",0,131.400,0,0,0,0
"23 + Beiträge und ähnliche Entgelte ","48.578,28",0,0,0,0,0,0
"5.4.1.01/3002.6881000            Strab Geh-und Radwege","14.289,20",0,0,0,0,0,0
"5.4.1.01/3308.6881000            Strab Plemnitzstr. ","387,50",0,0,0,0,0,0
"5.4.1.01/3310.6881000            Strab Georgistraße ","1.050,00",0,0,0,0,0,0
"5.4.1.01/3311.6881000            Strab Bodestraße  ","1.200,00",0,0,0,0,0,0
"5.4.1.01/3319.6881000            STRAB Kirchstraße ","560,00",0,0,0,0,0,0
"5.4.1.01/3327.6881000            STRAB Feldstraße Lückenschluss","2.835,44",0,0,0,0,0,0
"5.4.1.01/3903.6881000            wiederkehrende Strab Schierke ","28.256,14",0,0,0,0,0,0
"25 Einzahlungen aus Investitionstätigkeit ","48.578,28",0,399.500,0,0,0,0
"26 Investitionstätigkeit - Auszahlungen ","0,00",0,0,0,0,0,0
"29 + Erwerb von beweglichen Anlagevermögen und immateriellen","405.536,13",404.000,0,0,0,0,0
"Vermögensgegenständen",,,,,,,
"5.4.1.01/0100.7832000            Ausz. f.d. Erw. v. beweg. Vermögensgegenständen","3.259,92",0,0,0,0,0,0
"v. > 150 bis 1000 € o. UStr.",,,,,,,
"5.4.1.01/0300.7831000            Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.","3.419,68",4.000,0,0,0,0,0
"von mehr als 1000 Euro ohne UStr.",,,,,,,
"5.4.1.01/7005.7834000            Auszahlung für den Erwerb immaterieller ","398.856,53",400.000,0,0,0,0,0
"Vermögensgegenstände",,,,,,,
"31 + Baumaßnahmen  ","555.334,40",1.770.000,1.700.500,1.459.000,739.000,309.000,0
