2 + Zuweisungen und allgemeine Umlagen,"0,00",57.000,0,57.000,0,57.000,0
2.6.2.02.6141000 Zuweisungen für laufende Zwecke vom Land,"0,00",20.000,0,20.000,0,20.000,0
2.6.2.02.6147000 Zuschüsse für laufende Zwecke von privaten,"0,00",26.500,0,26.500,0,26.500,0
Unternehmen (Spenden),,,,,,,
2.6.2.02.6148000 Zuschüsse für laufende Zwecke von übrigen,"0,00",10.500,0,10.500,0,10.500,0
Bereichen,,,,,,,
4 + öffentlich-rechtliche Leistungsentgelte,"0,00",5.500,0,5.500,0,5.500,0
2.6.2.02.6321000 Benutzungsgebühren und ähnliche Entgelte,"0,00",5.500,0,5.500,0,5.500,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","0,00",500,0,500,0,500,0
2.6.2.02.6421000 Einzahlungen aus dem Verkauf von Vorräten,"0,00",500,0,500,0,500,0
6 + sonstige Einzahlungen,"2.127,79",17.100,0,0,0,0,0
2.6.2.02.6521100 Einnahmen Mehrwertsteuer 7%,"0,00",1.100,0,0,0,0,0
2.6.2.02.6521105 Einnahmen Mehrwertsteuer 5%,"0,00",7.000,0,0,0,0,0
2.6.2.02.6521300 Erstattungen Vorsteuer,"2.127,79",9.000,0,0,0,0,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"2.127,79",80.100,0,63.000,0,63.000,0
11 + Auszahlungen für Sach- und Dienstleistungen,"569,38",73.000,4.500,73.000,4.500,73.000,0
2.6.2.02.7231000 Auszahlungen für Mieten und Pachten,"0,00",13.000,0,13.000,0,13.000,0
2.6.2.02.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"0,00",2.000,0,2.000,0,2.000,0
2.6.2.02.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"569,38",58.000,4.500,58.000,4.500,58.000,0
13 + Sonstige Auszahlungen,"91,10",17.100,0,0,0,0,0
2.6.2.02.7441200 Abzugsfähige Vorsteuer 19%,"0,00",9.000,0,0,0,0,0
2.6.2.02.7441216 Abzugsfähige Vorsteuer 16%,"91,10",0,0,0,0,0,0
2.6.2.02.7441300 Abführung Mehrwertsteuer,"0,00",8.100,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"660,48",90.100,4.500,73.000,4.500,73.000,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"1.467,31",-10.000,-4.500,-10.000,-4.500,-10.000,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
