4 + öffentlich-rechtliche Leistungsentgelte,"512.785,95",795.100,650.000,800.000,800.000,800.000,0
5.4.6.01.6311000 Verwaltungsgebühren,"5.422,15",100,0,0,0,0,0
5.4.6.01.6321000 Benutzungsgebühren und ähnliche Entgelte,"507.363,80",795.000,650.000,800.000,800.000,800.000,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","38.500,00",0,0,0,0,0,0
5.4.6.01.6411000 Einzahlungen aus Mieten und Pachten,"38.500,00",0,0,0,0,0,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"551.285,95",795.100,650.000,800.000,800.000,800.000,0
11 + Auszahlungen für Sach- und Dienstleistungen,"76.306,75",68.300,80.800,80.800,80.800,80.800,0
5.4.6.01.7221000 Unterhaltung des sonstigen unbeweglichen Vermögens,"39.028,37",25.000,20.000,20.000,20.000,20.000,0
5.4.6.01.7231000 Auszahlungen für Mieten und Pachten,"2.844,30",2.900,2.900,2.900,2.900,2.900,0
5.4.6.01.7241000 Bewirtschaftung der Grundstücke und baulichen,"19.114,51",25.000,40.000,40.000,40.000,40.000,0
Anlagen,,,,,,,
5.4.6.01.7252000 Erwerb geringwertiger Vermögensgegenstände,"0,00",400,400,400,400,400,0
5.4.6.01.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"15.319,57",15.000,15.000,15.000,15.000,15.000,0
5.4.6.01.7291000 Auszahlungen für sonstige Dienstleistungen,"0,00",0,2.500,2.500,2.500,2.500,0
13 + Sonstige Auszahlungen,"2.030,62",0,0,0,0,0,0
"5.4.6.01.7441000 Steuern, Versicherungen, Schadensfälle","2.030,62",0,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"78.337,37",68.300,80.800,80.800,80.800,80.800,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"472.948,58",726.800,569.200,719.200,719.200,719.200,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
31 + Baumaßnahmen,"105,79",25.000,20.000,20.000,20.000,20.000,0
5.4.6.01/5002.7853000 Auszahlungen für sonstige Baumaßnahmen,"105,79",25.000,20.000,20.000,20.000,20.000,0
33 Auszahlungen aus Investitionstätigkeit,"105,79",25.000,20.000,20.000,20.000,20.000,0
34 Saldo aus Investitionstätigkeit,"-105,79",-25.000,-20.000,-20.000,-20.000,-20.000,0
