1 Erwerb von Grundstücken,,,,,,,,
30 -Auszahlungen für den Erwerb von Grundstücken und Gebäuden,,"69.794,33",141.000,60.000,140.000,140.000,140.000,0
"1.1.1.03/0001.7821000 Auszahlungen für den Erwerb von Grundstücken,",,"69.794,33",141.000,60.000,140.000,140.000,140.000,0
Gebäuden und Infrastrukturvermögen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-69.794,33",-141.000,-60.000,-140.000,-140.000,-140.000,0
"",,,,,,,,
3 Verkauf von Grundstücken,,,,,,,,
20 +  Einzahlungen aus Verkauf von Grundstücken,,"7.630,30",1.620.200,1.357.800,620.000,365.000,1.000.000,0
"1.1.1.03/0003.6821000 Einzahlungen aus Veräußerung von Grundstücken,",,"7.630,30",1.620.200,1.357.800,620.000,365.000,1.000.000,0
"Gebäuden, Infrastrukturvermögen",,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"7.630,30",1.620.200,1.357.800,620.000,365.000,1.000.000,0
"",,,,,,,,
4 Wohnbebauung Küchengarten,,,,,,,,
20 +  Einzahlungen aus Verkauf von Grundstücken,,"0,00",0,4.385.100,0,0,0,0
"1.1.1.03/0004.6821000 Einzahlungen aus Veräußerung von Grundstücken,",,"0,00",0,4.385.100,0,0,0,0
"Gebäuden, Infrastrukturvermögen",,,,,,,,
30 -Auszahlungen für den Erwerb von Grundstücken und Gebäuden,,"0,00",0,2.647.100,0,0,0,0
"1.1.1.03/0004.7821000 Auszahlungen für den Erwerb von Grundstücken,",,"0,00",0,2.647.100,0,0,0,0
Gebäuden und Infrastrukturvermögen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,1.738.000,0,0,0,0
"",,,,,,,,
7 Verkauf von Grundstücken im OT Schierke,,,,,,,,
20 +  Einzahlungen aus Verkauf von Grundstücken,,"664.658,74",0,0,0,0,0,0
"1.1.1.03/0007.6821000 Einzahlungen aus Veräußerung von Grundstücken,",,"664.658,74",0,0,0,0,0,0
"Gebäuden, Infrastrukturvermögen",,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"664.658,74",0,0,0,0,0,0
"",,,,,,,,
8 Erwerb von Grundstücken im OT Schierke,,,,,,,,
30 -Auszahlungen für den Erwerb von Grundstücken und Gebäuden,,"15,37",50.000,50.000,50.000,50.000,50.000,0
"1.1.1.03/0008.7821000 Auszahlungen für den Erwerb von Grundstücken,",,"15,37",50.000,50.000,50.000,50.000,50.000,0
Gebäuden und Infrastrukturvermögen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-15,37",-50.000,-50.000,-50.000,-50.000,-50.000,0
"",,,,,,,,
100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"0,00",0,0,0,0,0,0
"",,,,,,,
1102Rollregalanlage im Bauarchiv,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"0,00",0,0,0,0,0,0
"",,,,,,,
1103Ausgleichsbeträge für Städt.Grundstücke,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"0,00",0,0,0,0,0,0
"",,,,,,,
1604Neubau Feuerwehr/ Bauhof Schierke,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"0,00",0,0,0,0,0,0
"",,,,,,,
8888mittelfristige Maßnahmen,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,"0,00",0,0,0,0,0,0
