100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"242,72",1.500,1.100,3.500,3.100,2.500,0
3.6.6.01/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"242,72",1.500,1.100,3.500,3.100,2.500,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-242,72",-1.500,-1.100,-3.500,-3.100,-2.500,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"0,00",0,0,5.000,2.500,0,0
3.6.6.01/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"0,00",0,0,5.000,2.500,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,-5.000,-2.500,0,0
"",,,,,,,,
500 Fahrzeuge,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
1425 Jugendhaus Center Sanierung und Brandschutz,,,,,,,,
50 -Auszahlungen für Baumaßnahmen,,"13.790,23",0,0,0,0,0,0
3.6.6.01/1425.7851000 Auszahlungen für Hochbaumaßnahmen,,"13.790,23",0,0,0,0,0,0
60  Saldo aus Einzahlungen und Auszahlungen,,"-13.790,23",0,0,0,0,0,0
