8  Einzahlungen aus laufender Verwaltungstätigkeit,"0,00",0,0,0,0,0,0
9Personalauszahlungen,"0,00",163.200,153.500,147.300,150.300,153.700,0
1.1.1.16.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"0,00",131.100,123.000,117.900,120.300,122.800,0
1.1.1.16.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"0,00",5.600,5.200,5.000,5.100,5.300,0
1.1.1.16.7032000 Beiträge zur gesetzlichen Sozialver.aus,"0,00",25.700,24.700,23.800,24.200,24.800,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"1.1.1.16.7041000 Beihilfen, Unterstützungsleistungen für","0,00",800,600,600,700,800,0
Beschäftigte,,,,,,,
12 + Transferauszahlungen,"0,00",500,0,0,0,0,0
1.1.1.16.7318000 Zuschüsse an übrige Bereiche,"0,00",500,0,0,0,0,0
13 + Sonstige Auszahlungen,"0,00",300.500,280.500,285.500,285.500,290.500,0
1.1.1.16.7431000 Geschäftsauszahlungen,"0,00",500,500,500,500,500,0
"1.1.1.16.7431100 Auszahlungen für Sachverständigen-,Gerichts-und","0,00",50.000,20.000,20.000,20.000,20.000,0
"ähnl.Kosten",,,,,,,
"1.1.1.16.7441000 Steuern, Versicherungen, Schadensfälle","0,00",250.000,260.000,265.000,265.000,270.000,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"0,00",464.200,434.000,432.800,435.800,444.200,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"0,00",-464.200,-434.000,-432.800,-435.800,-444.200,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
