"2 + Zuweisungen und allgemeine Umlagen ","2.808,00",5.800,1.500,0,0,0,0
"4.2.4.01.6141000                  Zuweisungen für laufende Zwecke vom Land ","2.808,00",5.800,1.500,0,0,0,0
"4 + öffentlich-rechtliche Leistungsentgelte","32.160,54",32.000,32.000,32.000,32.000,32.000,0
"4.2.4.01.6321000                  Benutzungsgebühren und ähnliche Entgelte  ","32.160,54",32.000,32.000,32.000,32.000,32.000,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen ","104.772,66",101.800,101.800,101.800,101.800,101.800,0
"4.2.4.01.6461000                  Sonstige privatrechtliche Leistungsentgelte","2.473,74",0,0,0,0,0,0
"4.2.4.01.6482000                  Einzahlungen aus Kostenerstattungen von Gemeinden","85.000,00",85.000,85.000,85.000,85.000,85.000,0
"und Gemeindeverbänden",,,,,,,
"4.2.4.01.6488000                  Einzahlungen aus Kostenerstattungen von übrigen","17.298,92",16.800,16.800,16.800,16.800,16.800,0
"Bereichen",,,,,,,
"8 Einzahlungen aus laufender Verwaltungstätigkeit  ","139.741,20",139.600,135.300,133.800,133.800,133.800,0
"9    Personalauszahlungen","503.099,02",482.400,493.600,503.700,514.000,524.500,0
"4.2.4.01.7012000                  Dienstauszahlungen und dgl. an Arbeitnehmer ","409.221,26",387.600,395.500,403.400,411.600,419.900,0
"4.2.4.01.7022000                  Beiträge zu Versorgungskassen für Arbeitnehmer ","15.801,20",16.500,16.700,17.100,17.500,17.900,0
"4.2.4.01.7032000                  Beiträge zur gesetzlichen Sozialver.aus  ","76.418,60",76.100,79.400,81.100,82.700,84.400,0
"DienstAusz und dgl. für Arbeitnehmer",,,,,,,
"4.2.4.01.7041000                  Beihilfen, Unterstützungsleistungen für  ","1.657,96",2.200,2.000,2.100,2.200,2.300,0
"Beschäftigte",,,,,,,
"11 + Auszahlungen für Sach- und Dienstleistungen ","330.803,36",356.600,486.100,463.500,429.000,552.900,0
"4.2.4.01.7211000                  Unterhaltung der Grundstücke und baulichen Anlagen ","33.045,90",42.800,7.500,7.500,7.500,7.500,0
"4.2.4.01.7211014                  Unterhaltung der Grundstücke und baulichen ","44.963,32",18.000,71.000,108.500,89.000,241.000,0
"Anlagen-Gebäudemanagement",,,,,,,
"4.2.4.01.7221000                  Unterhaltung des sonstigen unbeweglichen Vermögens ","56.637,00",78.600,173.600,113.100,98.100,70.000,0
"4.2.4.01.7231000                  Auszahlungen für Mieten und Pachten  ","12.710,52",17.000,15.200,15.200,15.200,15.200,0
"4.2.4.01.7241000                  Bewirtschaftung der Grundstücke und baulichen ","139.575,06",146.900,155.600,156.000,156.000,156.000,0
"Anlagen",,,,,,,
"4.2.4.01.7251000                  Haltung von Fahrzeugen   ","14.924,97",32.000,25.000,25.000,25.000,25.000,0
"4.2.4.01.7252000                  Erwerb geringwertiger Vermögensgegenstände ","8.812,92",2.000,3.000,3.000,3.000,3.000,0
"4.2.4.01.7255000                  Unterhaltung des sonstigen beweglichen Vermögens  ","10.971,94",8.500,17.200,17.200,17.200,17.200,0
"4.2.4.01.7261000                  Besondere zahlungswirksame Aufwendungen für ","2.850,14",2.100,2.500,2.500,2.500,2.500,0
"Beschäftigte",,,,,,,
"4.2.4.01.7271000                  Besondere Verwaltungs- und Betriebsauszahlungen","5.552,11",8.200,13.700,13.700,13.700,13.700,0
"4.2.4.01.7291000                  Auszahlungen für sonstige Dienstleistungen","759,48",500,1.800,1.800,1.800,1.800,0
