4 + öffentlich-rechtliche Leistungsentgelte,"4.270,06",5.000,4.400,4.400,4.400,4.400,0
1.1.1.14.6321000 Benutzungsgebühren und ähnliche Entgelte,"4.270,06",5.000,4.400,4.400,4.400,4.400,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","155.686,21",110.100,332.800,138.800,144.800,150.800,0
1.1.1.14.6411000 Einzahlungen aus Mieten und Pachten,"69.028,64",85.000,281.800,81.800,81.800,81.800,0
1.1.1.14.6461000 Sonstige privatrechtliche Leistungsentgelte,"48.166,40",0,6.000,6.000,6.000,6.000,0
1.1.1.14.6484000 Einzahlungen aus Kostenerstattungen von,"3.072,72",0,0,0,0,0,0
gesetzlichen Sozialversicherungen,,,,,,,
1.1.1.14.6485000 Einzahl. aus Kostenerstattungen von verbund.,"21.017,37",15.100,30.000,35.000,40.000,45.000,0
"Untern., Sondervermö. und Beteilig.",,,,,,,
1.1.1.14.6487000 Einzahlungen aus Kostenerstattungen von privaten,"574,90",0,0,0,0,0,0
Unternehmen,,,,,,,
1.1.1.14.6488000 Einzahlungen aus Kostenerstattungen von übrigen,"13.826,18",10.000,15.000,16.000,17.000,18.000,0
Bereichen,,,,,,,
8  Einzahlungen aus laufender Verwaltungstätigkeit,"159.956,27",115.100,337.200,143.200,149.200,155.200,0
9Personalauszahlungen,"463.658,97",472.800,474.800,484.500,494.300,504.500,0
1.1.1.14.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"379.695,27",380.400,380.800,388.500,396.200,404.200,0
1.1.1.14.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"15.704,51",15.800,15.700,16.100,16.500,16.900,0
1.1.1.14.7032000 Beiträge zur gesetzlichen Sozialver.aus,"66.604,35",74.600,76.500,78.000,79.600,81.300,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"1.1.1.14.7041000 Beihilfen, Unterstützungsleistungen für","1.654,84",2.000,1.800,1.900,2.000,2.100,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"728.190,29",1.562.100,1.380.000,1.136.900,1.156.800,1.259.700,0
1.1.1.14.7211014 Unterhaltung der Grundstücke und baulichen,"181.091,55",800.000,753.000,560.000,580.000,683.000,0
Anlagen-Gebäudemanagement,,,,,,,
1.1.1.14.7231000 Auszahlungen für Mieten und Pachten,"17.666,52",24.500,19.000,19.000,19.000,19.000,0
1.1.1.14.7241000 Bewirtschaftung der Grundstücke und baulichen,"521.125,60",730.000,600.000,550.000,550.000,550.000,0
Anlagen,,,,,,,
1.1.1.14.7252000 Erwerb geringwertiger Vermögensgegenstände,"1.329,87",2.000,1.500,1.500,1.500,1.500,0
1.1.1.14.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"0,00",1.000,500,400,300,200,0
1.1.1.14.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"1.694,55",200,1.000,1.000,1.000,1.000,0
1.1.1.14.7291000 Auszahlungen für sonstige Dienstleistungen,"5.282,20",4.400,5.000,5.000,5.000,5.000,0
13 + Sonstige Auszahlungen,"44.535,27",3.000,3.000,3.000,3.000,3.000,0
1.1.1.14.7411000 Sonstige Personal- und Versorgungsauszahlungen,"15,00",0,0,0,0,0,0
"1.1.1.14.7431100 Auszahlungen für Sachverständigen-,Gerichts-und","4.218,66",3.000,3.000,3.000,3.000,3.000,0
"ähnl.Kosten",,,,,,,
"1.1.1.14.7441000 Steuern, Versicherungen, Schadensfälle",,"40.279,61",0,0,0,0,0,0
1.1.1.14.7482000 Besondere Auszahlungen Säumniszuschläge,,"22,00",0,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,,"1.236.384,53",2.037.900,1.857.800,1.624.400,1.654.100,1.767.200,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),,"-1.076.428,26",-1.922.800,-1.520.600,-1.481.200,-1.504.900,-1.612.000,0
17 Investitionstätigkeit - Einzahlungen,,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,,"0,00",0,0,0,0,0,0
31 + Baumaßnahmen,,"12.779,00",30.000,20.000,20.000,20.000,20.000,0
1.1.1.14/1611.7851000 Auszahlungen für Hochbaumaßnahmen,,"12.779,00",0,0,0,0,0,0
1.1.1.14/3001.7852000 Auszahlungen für Tiefbaumaßnahmen,,"0,00",30.000,20.000,20.000,20.000,20.000,0
33 Auszahlungen aus Investitionstätigkeit,,"12.779,00",30.000,20.000,20.000,20.000,20.000,0
34 Saldo aus Investitionstätigkeit,,"-12.779,00",-30.000,-20.000,-20.000,-20.000,-20.000,0
