100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
10 +  Einzahlungen aus Investitionszuwendungen,,"448,31",0,0,0,0,0,0
3.6.5.02.13/0100.6817000 Einz. a. Zuschüssen f. Investitionen,,"448,31",0,0,0,0,0,0
u.Invest.fördermaßnahmen priv.Unternehmen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"448,31",0,600,600,600,600,0
3.6.5.02.13/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"448,31",0,600,600,600,600,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,-600,-600,-600,-600,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"15.581,06",0,0,0,0,0,0
3.6.5.02.13/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"15.581,06",0,0,0,0,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-15.581,06",0,0,0,0,0,0
"",,,,,,,,
300 Betriebsvorrichtungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
1424Kita Schierke neuer Zaun zur Straße,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
