100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"1.322,34",0,1.800,0,0,0,0
3.6.5.02.02/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"1.322,34",0,1.800,0,0,0,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-1.322,34",0,-1.800,0,0,0,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
10 +  Einzahlungen aus Investitionszuwendungen,,"2.425,56",0,0,0,0,0,0
3.6.5.02.02/0200.6817000 Einz. a. Zuschüssen f. Investitionen,,"2.425,56",0,0,0,0,0,0
u.Invest.fördermaßnahmen priv.Unternehmen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"13.245,00",0,0,1.800,1.800,1.800,0
3.6.5.02.02/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"13.245,00",0,0,1.800,1.800,1.800,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-10.819,44",0,0,-1.800,-1.800,-1.800,0
"",,,,,,,,
300 Betriebsvorrichtungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
