2 + Zuweisungen und allgemeine Umlagen,"175.366,20",175.600,171.600,175.800,186.000,190.300,0
3.6.5.02.10.6142000 Zuweisungen für laufende Zwecke von Gemeinden und,"175.366,20",175.600,171.600,175.800,186.000,190.300,0
Gemeindeverbänden,,,,,,,
4 + öffentlich-rechtliche Leistungsentgelte,"21.517,25",57.600,35.700,36.200,36.800,37.300,0
3.6.5.02.10.6321000 Benutzungsgebühren und ähnliche Entgelte,"21.517,25",57.600,35.700,36.200,36.800,37.300,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","20.821,06",19.300,41.300,41.900,42.400,43.000,0
3.6.5.02.10.6480001 Einzahlungen aus Kostenerstattungen vom Bund,"500,00",3.000,3.600,3.600,3.600,3.600,0
3.6.5.02.10.6482000 Einzahlungen aus Kostenerstattungen von Gemeinden,"20.321,06",16.300,37.700,38.300,38.800,39.400,0
und Gemeindeverbänden,,,,,,,
8  Einzahlungen aus laufender Verwaltungstätigkeit,"217.704,51",252.500,248.600,253.900,265.200,270.600,0
9Personalauszahlungen,"336.813,19",325.900,394.900,390.300,380.400,388.400,0
3.6.5.02.10.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"269.462,97",256.400,310.800,306.500,295.300,301.300,0
3.6.5.02.10.7019000 Dienstauszahlungen und dgl. an sonstige,"828,00",5.000,5.100,5.300,5.500,5.700,0
Beschäftigte,,,,,,,
3.6.5.02.10.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"10.951,04",10.800,13.000,12.800,12.400,12.700,0
3.6.5.02.10.7032000 Beiträge zur gesetzlichen Sozialver.aus,"54.203,63",50.300,62.400,61.900,59.700,60.900,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
3.6.5.02.10.7039000 Beitr. zur gesetzl. Sozialvers. aus,"329,12",2.000,2.100,2.200,5.900,6.100,0
DienstAuszahl. und dgl. für sonst. Beschäft.,,,,,,,
"3.6.5.02.10.7041000 Beihilfen, Unterstützungsleistungen für","1.038,43",1.400,1.500,1.600,1.600,1.700,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"24.125,15",37.700,30.000,33.600,33.900,34.200,0
3.6.5.02.10.7211000 Unterhaltung der Grundstücke und baulichen Anlagen,"614,29",1.600,500,500,500,500,0
3.6.5.02.10.7211014 Unterhaltung der Grundstücke und baulichen,"878,18",10.000,0,0,0,0,0
Anlagen-Gebäudemanagement,,,,,,,
3.6.5.02.10.7221000 Unterhaltung des sonstigen unbeweglichen Vermögens,"883,75",1.100,1.100,1.100,1.100,1.100,0
3.6.5.02.10.7231000 Auszahlungen für Mieten und Pachten,"373,80",400,400,400,400,400,0
3.6.5.02.10.7241000 Bewirtschaftung der Grundstücke und baulichen,"4.372,52",5.700,6.100,6.200,6.300,6.400,0
Anlagen,,,,,,,
3.6.5.02.10.7252000 Erwerb geringwertiger Vermögensgegenstände,"434,55",900,700,700,700,700,0
3.6.5.02.10.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"494,90",400,400,400,400,400,0
3.6.5.02.10.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"791,70",1.300,1.400,1.400,1.400,1.400,0
3.6.5.02.10.7291000 Auszahlungen für sonstige Dienstleistungen,"15.281,46",16.300,19.400,22.900,23.100,23.300,0
13 + Sonstige Auszahlungen,,"975,57",1.700,2.200,3.200,3.200,3.200,0
3.6.5.02.10.7431000 Geschäftsauszahlungen,,"508,48",700,700,700,700,700,0
3.6.5.02.10.7431200 Auszahlungen für Honorare,,"27,78",1.000,1.500,2.500,2.500,2.500,0
3.6.5.02.10.7431400 Auszahlungen für Beitragsservice (GEZ),,"69,96",0,0,0,0,0,0
"3.6.5.02.10.7441000 Steuern, Versicherungen, Schadensfälle",,"369,35",0,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,,"361.913,91",365.300,427.100,427.100,417.500,425.800,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),,"-144.209,40",-112.800,-178.500,-173.200,-152.300,-155.200,0
17 Investitionstätigkeit - Einzahlungen,,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,,"0,00",0,0,0,0,0,0
29 + Erwerb von beweglichen Anlagevermögen und immateriellen,,"2.676,21",40.000,41.300,41.400,42.500,41.200,0
Vermögensgegenständen,,,,,,,,
3.6.5.02.10/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"2.676,21",10.000,11.300,11.400,10.000,11.200,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
3.6.5.02.10/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"0,00",30.000,30.000,30.000,32.500,30.000,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
33 Auszahlungen aus Investitionstätigkeit,,"2.676,21",40.000,41.300,41.400,42.500,41.200,0
34 Saldo aus Investitionstätigkeit,,"-2.676,21",-40.000,-41.300,-41.400,-42.500,-41.200,0
