100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
10 +  Einzahlungen aus Investitionszuwendungen,,"1.000,00",0,0,0,0,0,0
3.6.5.02.01/0100.6817000 Einz. a. Zuschüssen f. Investitionen,,"1.000,00",0,0,0,0,0,0
u.Invest.fördermaßnahmen priv.Unternehmen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"3.986,47",0,2.100,3.600,1.900,2.200,0
3.6.5.02.01/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"3.986,47",0,2.100,3.600,1.900,2.200,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-2.986,47",0,-2.100,-3.600,-1.900,-2.200,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
300 Betriebsvorrichtungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
8888mittelfristige Maßnahmen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
