4 + öffentlich-rechtliche Leistungsentgelte,"129.619,63",240.000,240.000,240.000,240.000,240.000,0
4.2.4.02.6321000 Benutzungsgebühren und ähnliche Entgelte (7%,"129.619,63",230.000,230.000,230.000,230.000,230.000,0
Mwstr.),,,,,,,
4.2.4.02.6321001 Benutzungsgebühren und ähnliche Entgelte (19%,"0,00",10.000,10.000,10.000,10.000,10.000,0
Mwstr.),,,,,,,
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","6.631,73",13.700,15.700,15.700,15.700,15.700,0
4.2.4.02.6411000 Einzahlungen aus Mieten und Pachten,"297,93",700,700,700,700,700,0
4.2.4.02.6421000 Einzahlungen aus dem Verkauf von Vorräten,"5.995,40",13.000,15.000,15.000,15.000,15.000,0
"(Cafeteria))",,,,,,,
4.2.4.02.6461000 Sonstige privatrechtliche Leistungsentgelte,"294,16",0,0,0,0,0,0
4.2.4.02.6488000 Einzahlungen aus Kostenerstattungen von übrigen,"44,24",0,0,0,0,0,0
Bereichen,,,,,,,
6 + sonstige Einzahlungen,"57.232,30",125.100,0,0,0,0,0
4.2.4.02.6521100 Einnahmen Mehrwertsteuer 7%,"4.256,98",16.100,0,0,0,0,0
4.2.4.02.6521105 Einnahmen Mehrwertsteuer 5%,"3.455,02",0,0,0,0,0,0
4.2.4.02.6521200 Einnahmen Mehrwertsteuer 19%,"1.033,04",4.500,0,0,0,0,0
4.2.4.02.6521216 Einnahmen Mehrwertsteuer 16%,"136,98",0,0,0,0,0,0
4.2.4.02.6521300 Erstattungen Vorsteuer,"48.350,28",104.500,0,0,0,0,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"193.483,66",378.800,255.700,255.700,255.700,255.700,0
9Personalauszahlungen,"420.528,63",388.900,401.300,409.600,417.900,426.500,0
4.2.4.02.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"342.086,73",312.200,321.700,328.300,334.900,341.600,0
4.2.4.02.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"13.324,58",13.300,13.300,13.600,13.900,14.200,0
4.2.4.02.7032000 Beiträge zur gesetzlichen Sozialver.aus,"63.807,11",61.400,64.700,66.000,67.300,68.800,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"4.2.4.02.7041000 Beihilfen, Unterstützungsleistungen für","1.310,21",2.000,1.600,1.700,1.800,1.900,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"650.210,21",421.300,459.300,559.300,559.300,508.300,0
4.2.4.02.7211000 Unterhaltung der Grundstücke und baulichen Anlagen,"25.976,31",44.300,5.000,5.000,5.000,5.000,0
4.2.4.02.7211014 Unterhaltung der Grundstücke und baulichen,"365.378,94",25.000,105.300,205.300,205.300,154.300,0
Anlagen-Gebäudemanagement,,,,,,,
4.2.4.02.7221000 Unterhaltung des sonstigen unbeweglichen Vermögens,"4.474,04",4.500,4.500,4.500,4.500,4.500,0
4.2.4.02.7231000 Auszahlungen für Mieten und Pachten,"2.608,30",3.100,3.100,3.100,3.100,3.100,0
4.2.4.02.7241000 Bewirtschaftung der Grundstücke und baulichen,"213.210,70",257.000,257.000,257.000,257.000,257.000,0
Anlagen,,,,,,,
"4.2.4.02.7251000                  Haltung von Fahrzeugen","349,06",1.700,700,700,700,700,0
"4.2.4.02.7252000                  Erwerb geringwertiger Vermögensgegenstände","2.114,54",3.000,3.000,3.000,3.000,3.000,0
"4.2.4.02.7255000                  Unterhaltung des sonstigen beweglichen Vermögens","4.463,32",3.700,3.700,3.700,3.700,3.700,0
"4.2.4.02.7261000                  Besondere zahlungswirksame Aufwendungen für","1.009,57",2.200,2.200,2.200,2.200,2.200,0
"Beschäftigte",,,,,,,
"4.2.4.02.7271000                  Besondere Verwaltungs- und Betriebsauszahlungen","11.489,86",18.800,16.800,16.800,16.800,16.800,0
"4.2.4.02.7281000                  Auszahlungen für den Erwerb von Vorräten","2.940,66",8.000,8.000,8.000,8.000,8.000,0
"(Cafeteria)",,,,,,,
"4.2.4.02.7291000                    Auszahlungen für sonstige Dienstleistungen","16.194,91",50.000,50.000,50.000,50.000,50.000,0
"13 + Sonstige Auszahlungen","113.342,22",128.300,3.200,3.200,3.200,3.200,0
"4.2.4.02.7429000                    Sonstige Auszahl. f. d. Inanspruchnahme von","460,00",500,500,500,500,500,0
"Rechten u.Diensten (Mitgliedsbeitr.)",,,,,,,
"4.2.4.02.7431000                  Geschäftsauszahlungen","816,15",2.700,2.700,2.700,2.700,2.700,0
"4.2.4.02.7431400                  Auszahlungen für Beitragsservice (GEZ)","209,88",0,0,0,0,0,0
"4.2.4.02.7441000                  Steuern, Versicherungen, Schadensfälle","11.878,06",0,0,0,0,0,0
"4.2.4.02.7441100                  Abzugsfähige Vorsteuer 7% ","1.944,53",6.500,0,0,0,0,0
"4.2.4.02.7441105                  Abzugsfähige Vorsteuer 5%  ","220,22",0,0,0,0,0,0
"4.2.4.02.7441200                  Abzugsfähige Vorsteuer 19% ","34.929,66",98.000,0,0,0,0,0
"4.2.4.02.7441216                  Abzugsfähige Vorsteuer 16% ","62.883,72",0,0,0,0,0,0
"4.2.4.02.7441300                  Abführung Mehrwertsteuer ","0,00",20.600,0,0,0,0,0
"15    Auszahlungen aus laufender Verwaltungstätigkeit","1.184.081,06",938.500,863.800,972.100,980.400,938.000,0
"16    Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15) ","-990.597,40",-559.700,-608.100,-716.400,-724.700,-682.300,0
"17   Investitionstätigkeit - Einzahlungen","0,00",0,0,0,0,0,0
"25   Einzahlungen aus Investitionstätigkeit","0,00",0,0,0,0,0,0
