2 + Zuweisungen und allgemeine Umlagen,"500,00",15.000,0,0,0,0,0
2.8.1.01.6147000 Zuschüsse für laufende Zwecke von privaten,"500,00",15.000,0,0,0,0,0
Unternehmen (Spenden),,,,,,,
4 + öffentlich-rechtliche Leistungsentgelte,"4.558,00",7.100,7.000,7.000,7.000,7.000,0
2.8.1.01.6321000 Benutzungsgebühren und ähnliche Entgelte,"4.558,00",7.100,7.000,7.000,7.000,7.000,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","0,00",0,200,200,200,200,0
2.8.1.01.6421000 Einzahlungen aus dem Verkauf von Vorräten,"0,00",0,200,200,200,200,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"5.058,00",22.100,7.200,7.200,7.200,7.200,0
9Personalauszahlungen,"113.972,05",78.500,88.400,90.200,92.400,94.500,0
2.8.1.01.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"92.131,14",63.000,70.800,72.200,73.800,75.300,0
2.8.1.01.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"3.669,16",2.800,3.000,3.100,3.200,3.300,0
2.8.1.01.7032000 Beiträge zur gesetzlichen Sozialver.aus,"17.810,11",12.300,14.200,14.400,14.800,15.200,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"2.8.1.01.7041000 Beihilfen, Unterstützungsleistungen für","361,64",400,400,500,600,700,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"30.355,69",44.400,104.000,42.600,52.000,42.600,0
2.8.1.01.7211000 Unterhaltung der Grundstücke und baulichen Anlagen,"2.142,00",4.300,2.400,3.000,2.400,3.000,0
2.8.1.01.7211014 Unterhaltung der Grundstücke und baulichen,"6.801,47",0,50.000,0,0,0,0
Anlagen-Gebäudemanagement,,,,,,,
2.8.1.01.7231000 Auszahlungen für Mieten und Pachten,"4.267,38",3.000,5.000,3.000,3.000,3.000,0
2.8.1.01.7241000 Bewirtschaftung der Grundstücke und baulichen,"5.630,18",3.800,3.800,3.800,3.800,3.800,0
Anlagen,,,,,,,
2.8.1.01.7252000 Erwerb geringwertiger Vermögensgegenstände,"40,72",300,300,300,300,300,0
2.8.1.01.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"476,00",1.000,500,500,500,500,0
2.8.1.01.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"10.997,94",32.000,42.000,32.000,42.000,32.000,0
12 + Transferauszahlungen,"35.052,00",61.000,56.000,56.000,56.000,56.000,0
2.8.1.01.7318000 Zuschüsse an übrige Bereiche,"35.052,00",61.000,56.000,56.000,56.000,56.000,0
13 + Sonstige Auszahlungen,"2.906,07",3.500,3.000,3.000,3.000,3.000,0
2.8.1.01.7431000 Geschäftsauszahlungen,"443,98",500,500,500,500,500,0
2.8.1.01.7431200 Auszahlungen für Honorare,"1.950,00",3.000,2.500,2.500,2.500,2.500,0
"2.8.1.01.7441000 Steuern, Versicherungen, Schadensfälle","512,09",0,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"182.285,81",187.400,251.400,191.800,203.400,196.100,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-177.227,81",-165.300,-244.200,-184.600,-196.200,-188.900,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
