100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
10 +  Einzahlungen aus Investitionszuwendungen,,"667,79",0,0,0,0,0,0
3.6.5.02.05/0100.6817000 Einz. a. Zuschüssen f. Investitionen,,"667,79",0,0,0,0,0,0
u.Invest.fördermaßnahmen priv.Unternehmen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"740,08",0,1.000,0,0,1.300,0
3.6.5.02.05/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"740,08",0,1.000,0,0,1.300,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-72,29",0,-1.000,0,0,-1.300,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"11.822,16",0,2.500,4.000,5.600,0,0
3.6.5.02.05/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"11.822,16",0,2.500,4.000,5.600,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-11.822,16",0,-2.500,-4.000,-5.600,0,0
"",,,,,,,,
300 Betriebsvorrichtungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
1427Heizungserneuerung Kita Hummelhaus,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
