100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
10 +  Einzahlungen aus Investitionszuwendungen,,"101,30",0,0,0,0,0,0
3.6.5.02.04/0100.6818000 Einz. a. Zuschüssen f. Investitionen,,"101,30",0,0,0,0,0,0
u.Investitionsförderm. von übr. Bereichen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"652,00",0,2.700,3.000,2.700,2.700,0
3.6.5.02.04/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"652,00",0,2.700,3.000,2.700,2.700,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-550,70",0,-2.700,-3.000,-2.700,-2.700,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
300 Betriebsvorrichtungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
