100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
10 +  Einzahlungen aus Investitionszuwendungen,,"500,00",0,0,0,0,0,0
3.1.5.04/0100.6817000 Einz. a. Zuschüssen f. Investitionen,,"500,00",0,0,0,0,0,0
u.Invest.fördermaßnahmen priv.Unternehmen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"457,17",500,1.100,600,600,600,0
3.1.5.04/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"457,17",500,1.100,600,600,600,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"42,83",-500,-1.100,-600,-600,-600,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
