2 + Zuweisungen und allgemeine Umlagen,"67.537,00",69.500,69.500,69.500,69.500,69.500,0
3.1.5.06.6141000 Zuweisungen für laufende Zwecke vom Land,"67.537,00",69.500,69.500,69.500,69.500,69.500,0
4 + öffentlich-rechtliche Leistungsentgelte,"1.740,00",500,1.700,1.700,1.700,1.700,0
3.1.5.06.6321000 Benutzungsgebühren und ähnliche Entgelte,"1.740,00",500,1.700,1.700,1.700,1.700,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","13.914,50",18.000,18.000,18.000,18.000,18.000,0
3.1.5.06.6482000 Einzahlungen aus Kostenerstattungen von Gemeinden,"5.000,00",5.000,5.000,5.000,5.000,5.000,0
und Gemeindeverbänden,,,,,,,
3.1.5.06.6486000 Einzahlungen aus Kostenerstattungen von sonstigen,"8.914,50",13.000,13.000,13.000,13.000,13.000,0
"öffentlichen Sonderrechnungen",,,,,,,
8  Einzahlungen aus laufender Verwaltungstätigkeit,"83.191,50",88.000,89.200,89.200,89.200,89.200,0
9Personalauszahlungen,"140.979,39",142.800,148.200,151.300,154.700,158.000,0
3.1.5.06.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"114.981,94",114.600,118.600,121.000,123.500,126.000,0
3.1.5.06.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"4.666,38",4.900,5.100,5.300,5.500,5.700,0
3.1.5.06.7032000 Beiträge zur gesetzlichen Sozialver.aus,"20.877,22",22.500,23.900,24.300,24.900,25.500,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"3.1.5.06.7041000 Beihilfen, Unterstützungsleistungen für","453,85",800,600,700,800,800,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"1.161,44",6.600,6.800,7.000,7.000,7.000,0
3.1.5.06.7211014 Unterhaltung der Grundstücke und baulichen,"125,33",0,0,0,0,0,0
Anlagen-Gebäudemanagement,,,,,,,
3.1.5.06.7241000 Bewirtschaftung der Grundstücke und baulichen,"311,17",5.500,5.600,5.800,5.800,5.800,0
Anlagen,,,,,,,
3.1.5.06.7252000 Erwerb geringwertiger Vermögensgegenstände,"256,59",300,400,400,400,400,0
3.1.5.06.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"0,00",400,400,400,400,400,0
3.1.5.06.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"468,35",400,400,400,400,400,0
13 + Sonstige Auszahlungen,"1.798,54",600,900,900,900,900,0
3.1.5.06.7411000 Sonstige Personal- und Versorgungsauszahlungen,"1.204,62",0,0,0,0,0,0
3.1.5.06.7429000 Sonstige Auszahlungen für die Inanspruchnahme von,"30,00",100,100,100,100,100,0
Rechten und Diensten,,,,,,,
3.1.5.06.7431000 Geschäftsauszahlungen,"428,92",500,800,800,800,800,0
3.1.5.06.7456000 Erstatt. f.d. Ausz. v. Dritten aus lfd,"135,00",0,0,0,0,0,0
Verwaltungstät. an so. öff. Sonderrechn.,,,,,,,
15  Auszahlungen aus laufender Verwaltungstätigkeit,"143.939,37",150.000,155.900,159.200,162.600,165.900,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-60.747,87",-62.000,-66.700,-70.000,-73.400,-76.700,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
29 + Erwerb von beweglichen Anlagevermögen und immateriellen,"0,00",300,800,1.000,800,900,0
Vermögensgegenständen,,,,,,,
3.1.5.06/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,"0,00",300,800,1.000,800,900,0
v. > 150  bis 1000 € o. UStr.,,,,,,,
33 Auszahlungen aus Investitionstätigkeit,"0,00",300,800,1.000,800,900,0
34 Saldo aus Investitionstätigkeit,"0,00",-300,-800,-1.000,-800,-900,0
