"4 + öffentlich-rechtliche Leistungsentgelte","260.209,37",250.000,270.000,270.000,270.000,270.000,0
"5.4.6.02.6321000                  Benutzungsgebühren und ähnliche Entgelte","260.209,37",250.000,270.000,270.000,270.000,270.000,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","255,83",0,0,0,0,0,0
"5.4.6.02.6461000                  Sonstige privatrechtliche Leistungsentgelte","255,83",0,0,0,0,0,0
"6 + sonstige Einzahlungen","46.181,03",92.200,0,0,0,0,0
"5.4.6.02.6521200                  Einnahmen Mehrwertsteuer 19%","15.357,87",47.500,0,0,0,0,0
"5.4.6.02.6521216                  Einnahmen Mehrwertsteuer 16%","28.700,56",0,0,0,0,0,0
"5.4.6.02.6521300                  Erstattungen Vorsteuer","2.122,60",44.700,0,0,0,0,0
"8 Einzahlungen aus laufender Verwaltungstätigkeit","306.646,23",342.200,270.000,270.000,270.000,270.000,0
"9    Personalauszahlungen","31.354,11",31.100,37.000,38.100,39.200,40.200,0
"5.4.6.02.7012000                  Dienstauszahlungen und dgl. an Arbeitnehmer","25.445,43",24.500,29.300,30.000,30.700,31.300,0
"5.4.6.02.7022000                  Beiträge zu Versorgungskassen für Arbeitnehmer","984,61",1.300,1.500,1.600,1.700,1.800,0
"5.4.6.02.7032000                  Beiträge zur gesetzlichen Sozialver.aus","4.819,12",4.900,5.900,6.100,6.300,6.500,0
"DienstAusz und dgl. für Arbeitnehmer",,,,,,,
"5.4.6.02.7041000                  Beihilfen, Unterstützungsleistungen für","104,95",400,300,400,500,600,0
"Beschäftigte",,,,,,,
"11 + Auszahlungen für Sach- und Dienstleistungen","77.551,67",92.500,92.500,85.500,88.500,91.500,0
"5.4.6.02.7211000                  Unterhaltung der Grundstücke und baulichen Anlagen","2.760,78",2.000,2.000,2.000,2.000,2.000,0
"5.4.6.02.7211014                  Unterhaltung der Grundstücke und baulichen","16.059,66",30.000,22.000,25.000,28.000,31.000,0
"Anlagen-Gebäudemanagement",,,,,,,
"5.4.6.02.7221000                  Unterhaltung des sonstigen unbeweglichen Vermögens","772,74",3.000,1.000,1.000,1.000,1.000,0
"5.4.6.02.7231000                  Auszahlungen für Mieten und Pachten","19,85",0,0,0,0,0,0
"5.4.6.02.7241000                  Bewirtschaftung der Grundstücke und baulichen","49.534,38",50.000,60.000,50.000,50.000,50.000,0
"Anlagen",,,,,,,
"5.4.6.02.7252000                  Erwerb geringwertiger Vermögensgegenstände","3.183,61",2.000,2.000,2.000,2.000,2.000,0
"5.4.6.02.7255000                  Unterhaltung des sonstigen beweglichen Vermögens","2.806,86",500,500,500,500,500,0
"5.4.6.02.7291000                  Auszahlungen für sonstige Dienstleistungen","2.413,79",5.000,5.000,5.000,5.000,5.000,0
"13 + Sonstige Auszahlungen","55.143,61",93.800,1.500,1.500,1.500,1.500,0
"5.4.6.02.7431000                  Geschäftsauszahlungen","1.712,12",1.500,1.500,1.500,1.500,1.500,0
"5.4.6.02.7441000                  Steuern, Versicherungen, Schadensfälle","12.627,23",0,0,0,0,0,0
"5.4.6.02.7441100                  Abzugsfähige Vorsteuer 7%","32,65",100,0,0,0,0,0
"5.4.6.02.7441200                  Abzugsfähige Vorsteuer 19%","2.762,27",44.700,0,0,0,0,0
"5.4.6.02.7441216                  Abzugsfähige Vorsteuer 16%","8.390,90",0,0,0,0,0,0
5.4.6.02.7441300 Abführung Mehrwertsteuer,,"29.618,44",47.500,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,,"164.049,39",217.400,131.000,125.100,129.200,133.200,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),,"142.596,84",124.800,139.000,144.900,140.800,136.800,0
17 Investitionstätigkeit - Einzahlungen,,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,,"0,00",0,0,0,0,0,0
29 + Erwerb von beweglichen Anlagevermögen und immateriellen,,"752,10",41.000,10.000,10.000,0,0,0
Vermögensgegenständen,,,,,,,,
5.4.6.02/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"752,10",6.000,2.000,0,0,0,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
5.4.6.02/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"0,00",35.000,8.000,10.000,0,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
31 + Baumaßnahmen,,"43.069,24",0,0,0,0,0,0
5.4.6.02/7007.7853000 Auszahlungen für sonstige Baumaßnahmen,,"43.069,24",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,,"43.821,34",41.000,10.000,10.000,0,0,0
34 Saldo aus Investitionstätigkeit,,"-43.821,34",-41.000,-10.000,-10.000,0,0,0
