100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"752,10",6.000,2.000,0,0,0,0
5.4.6.02/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"752,10",6.000,2.000,0,0,0,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-752,10",-6.000,-2.000,0,0,0,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"0,00",35.000,8.000,10.000,0,0,0
5.4.6.02/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"0,00",35.000,8.000,10.000,0,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",-35.000,-8.000,-10.000,0,0,0
"",,,,,,,,
300 Betriebsvorrichtungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
5002Parkscheinautomaten,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
7007Nachforderung von Anschlussgebühren WAHB,,,,,,,,
50 -Auszahlungen für Baumaßnahmen,,"43.069,24",0,0,0,0,0,0
5.4.6.02/7007.7853000 Auszahlungen für sonstige Baumaßnahmen,,"43.069,24",0,0,0,0,0,0
60  Saldo aus Einzahlungen und Auszahlungen,,"-43.069,24",0,0,0,0,0,0
