2 + Zuweisungen und allgemeine Umlagen,"0,00",0,8.000,0,0,0,0
1.1.1.01.6140011 Zuweisungen für laufende Zwecke vom Bund,"0,00",0,8.000,0,0,0,0
4 + öffentlich-rechtliche Leistungsentgelte,"0,00",8.100,8.100,8.100,8.100,8.100,0
1.1.1.01.6321000 Benutzungsgebühren und ähnliche Entgelte,"0,00",8.100,8.100,8.100,8.100,8.100,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","0,00",1.500,0,0,0,0,0
1.1.1.01.6461000 Sonstige privatrechtliche Leistungsentgelte,"0,00",1.500,0,0,0,0,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"0,00",9.600,16.100,8.100,8.100,8.100,0
9Personalauszahlungen,"655.455,34",639.000,540.500,545.100,556.300,567.900,0
1.1.1.01.7011000 Dienstauszahlungen und dgl. an Beamte,"112.241,32",113.800,117.100,118.200,120.600,123.100,0
1.1.1.01.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"375.804,90",356.900,268.700,274.000,279.600,285.300,0
1.1.1.01.7021000 Beiträge zu Versorgungskassen für Beamte,"80.008,30",81.200,87.800,84.400,86.100,87.900,0
1.1.1.01.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"15.057,38",15.000,11.200,11.500,11.800,12.100,0
1.1.1.01.7032000 Beiträge zur gesetzlichen Sozialver.aus DienstAusz und dgl. für Arbeitnehmer,"70.713,23",70.100,54.000,55.200,56.300,57.500,0
"1.1.1.01.7041000 Beihilfen, Unterstützungsleistungen für Beschäftigte","1.630,21",2.000,1.700,1.800,1.900,2.000,0
11 + Auszahlungen für Sach- und Dienstleistungen,"79.644,25",78.500,86.500,71.500,71.500,71.500,0
1.1.1.01.7231000 Auszahlungen für Mieten und Pachten,"0,00",1.000,0,0,0,0,0
1.1.1.01.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"78.991,03",76.000,75.000,70.000,70.000,70.000,0
1.1.1.01.7271400 Auszahlungen aus Kleinprojektefonds,"0,00",0,10.000,0,0,0,0
1.1.1.01.7291000 Auszahlungen für sonstige Dienstleistungen,"653,22",1.500,1.500,1.500,1.500,1.500,0
13 + Sonstige Auszahlungen,"76.494,61",94.000,85.500,80.500,80.500,80.500,0
1.1.1.01.7411000 Sonstige Personal- und Versorgungsauszahlungen,"786,95",0,0,0,0,0,0
1.1.1.01.7431000 Geschäftsauszahlungen,"75.586,51",93.500,85.000,80.000,80.000,80.000,0
1.1.1.01.7491000 Verfügungsmittel,"121,15",500,500,500,500,500,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"811.594,20",811.500,712.500,697.100,708.300,719.900,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-811.594,20",-801.900,-696.400,-689.000,-700.200,-711.800,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
