2 + Zuweisungen und allgemeine Umlagen,"0,00",0,64.000,0,0,0,0
2.4.3.01.6141000 Zuweisungen für laufende Zwecke vom Land,"0,00",0,64.000,0,0,0,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"0,00",0,64.000,0,0,0,0
9Personalauszahlungen,"383.694,32",420.800,485.900,491.900,480.300,477.200,0
2.4.3.01.7011000 Dienstauszahlungen und dgl. an Beamte,"91.237,72",93.500,97.800,98.500,100.500,102.600,0
2.4.3.01.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"202.147,25",228.200,273.600,279.200,267.400,262.200,0
2.4.3.01.7021000 Beiträge zu Versorgungskassen für Beamte,"42.489,39",43.200,46.600,44.800,45.700,46.700,0
2.4.3.01.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"8.636,65",9.700,11.500,11.800,11.300,11.200,0
2.4.3.01.7032000 Beiträge zur gesetzlichen Sozialver.aus,"38.312,46",44.800,55.000,56.100,53.800,52.800,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"2.4.3.01.7041000 Beihilfen, Unterstützungsleistungen für","870,85",1.400,1.400,1.500,1.600,1.700,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"16.195,19",18.200,86.700,25.700,25.700,25.700,0
2.4.3.01.7231000 Auszahlungen für Mieten und Pachten,"9.195,67",12.700,12.700,12.700,12.700,12.700,0
2.4.3.01.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"1.472,12",3.000,3.000,3.000,3.000,3.000,0
2.4.3.01.7291000 Auszahlungen für sonstige Dienstleistungen,"5.527,40",2.500,71.000,10.000,10.000,10.000,0
13 + Sonstige Auszahlungen,"149,15",100,100,100,100,100,0
2.4.3.01.7411000 Sonstige Personal- und Versorgungsauszahlungen,"129,15",0,0,0,0,0,0
2.4.3.01.7431000 Geschäftsauszahlungen,"20,00",100,100,100,100,100,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"400.038,66",439.100,572.700,517.700,506.100,503.000,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-400.038,66",-439.100,-508.700,-517.700,-506.100,-503.000,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
33 Auszahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
34 Saldo aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
