100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"577,68",700,1.200,0,0,0,0
3.6.5.03/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"577,68",700,1.200,0,0,0,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-577,68",-700,-1.200,0,0,0,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"0,00",0,28.000,17.000,17.000,17.000,0
3.6.5.03/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"0,00",0,28.000,17.000,17.000,17.000,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,-28.000,-17.000,-17.000,-17.000,0
"",,,,,,,,
300 Betriebsvorrichtungen,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,0,0,0,0,0
"",,,,,,,,
400 Maschinen und techn. Anlagen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"0,00",0,100.000,0,0,0,0
3.6.5.03/0400.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"0,00",0,100.000,0,0,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,-100.000,0,0,0,0
