"4 + öffentlich-rechtliche Leistungsentgelte","514.527,67",666.700,723.800,804.800,804.800,804.800,0
"3.6.5.03.6321000                  Benutzungsgebühren und ähnliche Entgelte ","514.527,67",637.700,688.800,769.800,769.800,769.800,0
"(Essengeld)",,,,,,,
"3.6.5.03.6321003                  Einzahlung aus Mitarbeiteressen ","0,00",29.000,35.000,35.000,35.000,35.000,0
"8 Einzahlungen aus laufender Verwaltungstätigkeit","514.527,67",666.700,723.800,804.800,804.800,804.800,0
"9    Personalauszahlungen","241.535,55",229.100,234.000,238.700,243.700,248.900,0
"3.6.5.03.7012000                  Dienstauszahlungen und dgl. an Arbeitnehmer","196.045,95",183.800,187.200,190.900,194.700,198.700,0
"3.6.5.03.7022000                  Beiträge zu Versorgungskassen für Arbeitnehmer","7.493,17",7.700,8.100,8.300,8.500,8.700,0
"3.6.5.03.7032000                  Beiträge zur gesetzlichen Sozialver.aus","37.253,88",36.300,37.700,38.400,39.300,40.200,0
"DienstAusz und dgl. für Arbeitnehmer",,,,,,,
"3.6.5.03.7041000                  Beihilfen, Unterstützungsleistungen für","742,55",1.300,1.000,1.100,1.200,1.300,0
"Beschäftigte",,,,,,,
"11 + Auszahlungen für Sach- und Dienstleistungen","334.400,79",446.100,444.600,477.300,563.500,483.900,0
"3.6.5.03.7211000                  Unterhaltung der Grundstücke und baulichen Anlagen","6.714,97",6.100,500,500,500,500,0
"3.6.5.03.7211014                  Unterhaltung der Grundstücke und baulichen","1.584,18",30.000,0,0,80.000,0,0
"Anlagen-Gebäudemanagement",,,,,,,
"3.6.5.03.7231000                  Auszahlungen für Mieten und Pachten ","468,24",500,500,500,500,500,0
"3.6.5.03.7241000                  Bewirtschaftung der Grundstücke und baulichen","19.857,59",25.900,27.400,28.700,29.500,29.900,0
"Anlagen",,,,,,,
"3.6.5.03.7252000                  Erwerb geringwertiger Vermögensgegenstände","386,89",1.300,1.300,1.300,1.300,1.300,0
"3.6.5.03.7255000                  Unterhaltung des sonstigen beweglichen Vermögens ","1.537,87",1.300,1.300,1.300,1.300,1.300,0
"3.6.5.03.7261000                  Besondere zahlungswirksame Aufwendungen für ","202,48",200,200,200,200,200,0
"Beschäftigte",,,,,,,
"3.6.5.03.7271000                  Besondere Verwaltungs- und Betriebsauszahlungen ","607,23",600,700,800,800,800,0
"3.6.5.03.7281000                  Auszahlungen für den Erwerb von Vorräten  ","249.583,53",309.800,341.300,372.800,372.800,372.800,0
"(Verpflegungsleistungen)",,,,,,,
"3.6.5.03.7291000                  Auszahlungen für sonstige Dienstleistungen ","53.457,81",70.400,71.400,71.200,76.600,76.600,0
"13 + Sonstige Auszahlungen","1.223,85",700,700,700,700,700,0
"3.6.5.03.7411000                  Sonstige Personal- und Versorgungsauszahlungen ","656,00",0,0,0,0,0,0
"3.6.5.03.7431000                  Geschäftsauszahlungen ","497,89",700,700,700,700,700,0
"3.6.5.03.7431400                  Auszahlungen für Beitragsservice (GEZ) ","69,96",0,0,0,0,0,0
"15 Auszahlungen aus laufender Verwaltungstätigkeit  ","577.160,19",675.900,679.300,716.700,807.900,733.500,0
"16 Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15)  ","-62.632,52",-9.200,44.500,88.100,-3.100,71.300,0
"17 Investitionstätigkeit - Einzahlungen  ","0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
29 + Erwerb von beweglichen Anlagevermögen und immateriellen,"577,68",700,129.200,17.000,17.000,17.000,0
Vermögensgegenständen,,,,,,,
3.6.5.03/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,"577,68",700,1.200,0,0,0,0
v. > 150  bis 1000 € o. UStr.,,,,,,,
3.6.5.03/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,"0,00",0,28.000,17.000,17.000,17.000,0
von mehr als 1000 Euro ohne UStr.,,,,,,,
3.6.5.03/0400.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,"0,00",0,100.000,0,0,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,
33 Auszahlungen aus Investitionstätigkeit,"577,68",700,129.200,17.000,17.000,17.000,0
34 Saldo aus Investitionstätigkeit,"-577,68",-700,-129.200,-17.000,-17.000,-17.000,0
