4 + öffentlich-rechtliche Leistungsentgelte,"1.982,87",0,0,0,0,0,0
2.8.1.02.6321000 Benutzungsgebühren und ähnliche Entgelte,"1.982,87",0,0,0,0,0,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen","5.703,62",35.000,73.000,73.000,73.000,73.000,0
2.8.1.02.6411000 Einzahlungen aus Mieten und Pachten,"0,00",30.000,33.000,33.000,33.000,33.000,0
2.8.1.02.6461000 Sonstige privatrechtliche Leistungsentgelte,"34,45",0,0,0,0,0,0
2.8.1.02.6485000 Einzahl. aus Kostenerstattungen von verbund.,"0,00",0,40.000,40.000,40.000,40.000,0
"Untern., Sondervermö. und Beteilig.",,,,,,,
2.8.1.02.6488000 Einzahlungen aus Kostenerstattungen von übrigen,"5.669,17",5.000,0,0,0,0,0
Bereichen,,,,,,,
6 + sonstige Einzahlungen,"3.297,74",7.200,0,0,0,0,0
2.8.1.02.6521200 Einnahmen Mehrwertsteuer 19%,"1.460,42",6.600,0,0,0,0,0
2.8.1.02.6521300 Erstattungen Vorsteuer,"1.837,32",600,0,0,0,0,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"10.984,23",42.200,73.000,73.000,73.000,73.000,0
11 + Auszahlungen für Sach- und Dienstleistungen,"3.593,64",5.000,25.000,25.000,25.000,25.000,0
2.8.1.02.7241000 Bewirtschaftung der Grundstücke und baulichen,"0,00",5.000,17.500,17.500,17.500,17.500,0
Anlagen,,,,,,,
2.8.1.02.7252000 Erwerb geringwertiger Vermögensgegenstände,"90,72",0,0,0,0,0,0
2.8.1.02.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"0,00",0,7.500,7.500,7.500,7.500,0
2.8.1.02.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"2.088,75",0,0,0,0,0,0
2.8.1.02.7291000 Auszahlungen für sonstige Dienstleistungen,"1.414,17",0,0,0,0,0,0
13 + Sonstige Auszahlungen,"1.184,58",7.200,0,0,0,0,0
2.8.1.02.7441100 Abzugsfähige Vorsteuer  7%,"87,79",0,0,0,0,0,0
2.8.1.02.7441105 Abzugsfähige Vorsteuer 5%,"19,68",0,0,0,0,0,0
2.8.1.02.7441200 Abzugsfähige Vorsteuer 19%,"83,74",600,0,0,0,0,0
2.8.1.02.7441300 Abführung Mehrwertsteuer,"993,37",6.600,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"4.778,22",12.200,25.000,25.000,25.000,25.000,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"6.206,01",30.000,48.000,48.000,48.000,48.000,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
29 + Erwerb von beweglichen Anlagevermögen und immateriellen,"0,00",500,3.000,0,0,0,0
Vermögensgegenständen,,,,,,,
2.8.1.02/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,"0,00",500,500,0,0,0,0
v. > 150  bis 1000 € o. UStr.,,,,,,,
2.8.1.02/0300.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"0,00",0,2.500,0,0,0,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
33 Auszahlungen aus Investitionstätigkeit,,"0,00",500,3.000,0,0,0,0
34 Saldo aus Investitionstätigkeit,,"0,00",-500,-3.000,0,0,0,0
