"2 + Zuweisungen und allgemeine Umlagen","7.000,00",7.000,7.000,7.000,7.000,7.000,0
"2.7.2.01.6141000                  Zuweisungen für laufende Zwecke vom Land","7.000,00",7.000,7.000,7.000,7.000,7.000,0
"4 + öffentlich-rechtliche Leistungsentgelte","11.413,53",14.500,14.000,14.000,14.000,14.000,0
"2.7.2.01.6311000                  Verwaltungsgebühren","2.420,43",4.500,4.000,4.000,4.000,4.000,0
"2.7.2.01.6321000                  Benutzungsgebühren und ähnliche Entgelte ","8.993,10",10.000,10.000,10.000,10.000,10.000,0
"5 + privatrechtliche Leistungsentgelte, Kostenerstattungen, Kostenumlagen ","2.413,46",8.000,8.600,8.600,8.600,8.600,0
"2.7.2.01.6421000                  Einzahlungen aus der Veräußerung von beweglichen ","1.071,80",5.000,5.000,5.000,5.000,5.000,0
"Sachen",,,,,,,
"2.7.2.01.6480001                  Einzahlungen aus Kostenerstattungen vom Bund ","1.341,66",3.000,3.600,3.600,3.600,3.600,0
"8 Einzahlungen aus laufender Verwaltungstätigkeit","20.826,99",29.500,29.600,29.600,29.600,29.600,0
"9    Personalauszahlungen","391.440,03",377.200,396.800,405.300,413.700,422.300,0
"2.7.2.01.7012000                  Dienstauszahlungen und dgl. an Arbeitnehmer","314.541,04",297.400,312.400,318.800,325.200,331.700,0
"2.7.2.01.7019000                  Dienstauszahlungen und dgl. an sonstige","1.431,20",5.000,5.100,5.300,5.500,5.700,0
"Beschäftigte",,,,,,,
"2.7.2.01.7022000                  Beiträge zu Versorgungskassen für Arbeitnehmer","12.483,31",12.600,13.000,13.300,13.600,13.900,0
"2.7.2.01.7032000                  Beiträge zur gesetzlichen Sozialver.aus","61.123,18",58.400,62.700,64.100,65.400,66.800,0
"DienstAusz und dgl. für Arbeitnehmer",,,,,,,
"2.7.2.01.7039000                  Beitr. zur gesetzl. Sozialvers. aus","571,47",2.000,2.100,2.200,2.300,2.400,0
"DienstAuszahl. und dgl. für sonst. Beschäft.",,,,,,,
"2.7.2.01.7041000                  Beihilfen, Unterstützungsleistungen für","1.289,83",1.800,1.500,1.600,1.700,1.800,0
"Beschäftigte",,,,,,,
"11 + Auszahlungen für Sach- und Dienstleistungen ","65.501,36",59.500,74.200,68.600,68.600,68.600,0
"2.7.2.01.7211014                  Unterhaltung der Grundstücke und baulichen ","5.177,52",0,0,0,0,0,0
"Anlagen-Gebäudemanagement",,,,,,,
"2.7.2.01.7231000                  Auszahlungen für Mieten und Pachten ","1.593,30",2.000,1.900,2.000,2.000,2.000,0
"2.7.2.01.7241000                  Bewirtschaftung der Grundstücke und baulichen ","8,72",0,0,0,0,0,0
"Anlagen",,,,,,,
"2.7.2.01.7252000                  Erwerb geringwertiger Vermögensgegenstände","0,00",200,500,500,500,500,0
"2.7.2.01.7255000                  Unterhaltung des sonstigen beweglichen Vermögens ","415,07",200,400,400,400,400,0
"2.7.2.01.7271000                  Besondere Verwaltungs- und Betriebsauszahlungen","9.787,37",6.400,9.000,9.000,9.000,9.000,0
"2.7.2.01.7271200                  Auszahlungen für den Erwerb von Medien Bibliothek","37.176,25",38.000,41.000,41.000,41.000,41.000,0
"2.7.2.01.7281000                  Auszahlungen für den Erwerb von Vorräten","680,41",1.000,1.000,1.000,1.000,1.000,0
"2.7.2.01.7291000                  Auszahlungen für sonstige Dienstleistungen","10.662,72",11.700,20.400,14.700,14.700,14.700,0
"13 + Sonstige Auszahlungen   ","6.975,56",13.600,12.900,12.900,12.900,12.900,0
2.7.2.01.7411000 Sonstige Personal- und Versorgungsauszahlungen,,"19,30",0,0,0,0,0,0
2.7.2.01.7429000 Sonstige Auszahl. f. d. Inanspruchnahme von,,"294,39",400,400,400,400,400,0
Rechten u.Diensten (Mitgliedsbeitr.),,,,,,,,
2.7.2.01.7431000 Geschäftsauszahlungen,,"4.650,99",6.200,6.000,6.000,6.000,6.000,0
2.7.2.01.7431200 Auszahlungen für Honorare,,"250,00",7.000,6.500,6.500,6.500,6.500,0
2.7.2.01.7431400 Auszahlungen für Beitragsservice (GEZ),,"69,96",0,0,0,0,0,0
"2.7.2.01.7441000 Steuern, Versicherungen, Schadensfälle",,"1.690,92",0,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,,"463.916,95",450.300,483.900,486.800,495.200,503.800,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),,"-443.089,96",-420.800,-454.300,-457.200,-465.600,-474.200,0
17 Investitionstätigkeit - Einzahlungen,,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,,"0,00",0,0,0,0,0,0
29 + Erwerb von beweglichen Anlagevermögen und immateriellen,,"0,00",3.000,0,3.000,5.000,25.000,0
Vermögensgegenständen,,,,,,,,
2.7.2.01/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"0,00",3.000,0,3.000,5.000,25.000,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
33 Auszahlungen aus Investitionstätigkeit,,"0,00",3.000,0,3.000,5.000,25.000,0
34 Saldo aus Investitionstätigkeit,,"0,00",-3.000,0,-3.000,-5.000,-25.000,0
