4 + öffentlich-rechtliche Leistungsentgelte,"3.471,10",3.400,3.400,3.400,3.400,3.400,0
2.5.2.02.6311000 Verwaltungsgebühren,"3.471,10",3.400,3.400,3.400,3.400,3.400,0
8  Einzahlungen aus laufender Verwaltungstätigkeit,"3.471,10",3.400,3.400,3.400,3.400,3.400,0
9Personalauszahlungen,"83.498,33",101.000,117.400,119.800,122.600,125.300,0
2.5.2.02.7012000 Dienstauszahlungen und dgl. an Arbeitnehmer,"66.954,34",81.300,94.100,96.000,98.100,100.100,0
2.5.2.02.7022000 Beiträge zu Versorgungskassen für Arbeitnehmer,"3.650,36",3.400,3.900,4.000,4.100,4.200,0
2.5.2.02.7032000 Beiträge zur gesetzlichen Sozialver.aus,"12.614,93",15.800,18.900,19.200,19.700,20.200,0
DienstAusz und dgl. für Arbeitnehmer,,,,,,,
"2.5.2.02.7041000 Beihilfen, Unterstützungsleistungen für","278,70",500,500,600,700,800,0
Beschäftigte,,,,,,,
11 + Auszahlungen für Sach- und Dienstleistungen,"15.991,20",11.400,13.000,12.900,13.000,13.000,0
2.5.2.02.7211014 Unterhaltung der Grundstücke und baulichen,"9.099,43",0,0,0,0,0,0
Anlagen-Gebäudemanagement,,,,,,,
2.5.2.02.7252000 Erwerb geringwertiger Vermögensgegenstände,"0,00",500,0,0,0,0,0
2.5.2.02.7255000 Unterhaltung des sonstigen beweglichen Vermögens,"361,92",900,1.000,900,1.000,1.000,0
2.5.2.02.7271000 Besondere Verwaltungs- und Betriebsauszahlungen,"6.529,85",10.000,12.000,12.000,12.000,12.000,0
13 + Sonstige Auszahlungen,"754,56",800,800,900,900,900,0
2.5.2.02.7429000 Sonstige Auszahl. f. d. Inanspruchnahme von,"250,00",300,300,300,300,300,0
Rechten u.Diensten (Mitgliedsbeitr.),,,,,,,
2.5.2.02.7431000 Geschäftsauszahlungen,"434,60",500,500,600,600,600,0
2.5.2.02.7431400 Auszahlungen für Beitragsservice (GEZ),"69,96",0,0,0,0,0,0
15  Auszahlungen aus laufender Verwaltungstätigkeit,"100.244,09",113.200,131.200,133.600,136.500,139.200,0
16  Saldo aus laufender Verwaltungstätigkeit (Saldo Zeilen 8 und 15),"-96.772,99",-109.800,-127.800,-130.200,-133.100,-135.800,0
17 Investitionstätigkeit - Einzahlungen,"0,00",0,0,0,0,0,0
25 Einzahlungen aus Investitionstätigkeit,"0,00",0,0,0,0,0,0
26 Investitionstätigkeit - Auszahlungen,"0,00",0,0,0,0,0,0
29 + Erwerb von beweglichen Anlagevermögen und immateriellen,"0,00",2.000,0,2.000,2.000,2.000,0
Vermögensgegenständen,,,,,,,
2.5.2.02/0700.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,"0,00",2.000,0,2.000,2.000,2.000,0
v. > 150  bis 1000 € o. UStr.,,,,,,,
33 Auszahlungen aus Investitionstätigkeit,"0,00",2.000,0,2.000,2.000,2.000,0
34 Saldo aus Investitionstätigkeit,"0,00",-2.000,0,-2.000,-2.000,-2.000,0
