70 Lizenzen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"0,00",0,3.100,0,0,0,0
2.5.2.01/0070.7834000 Auszahlung für den Erwerb immaterieller,,"0,00",0,3.100,0,0,0,0
Vermögensgegenstände,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,-3.100,0,0,0,0
"",,,,,,,,
100 Anschaffungen 150 €  bis 1.000 € netto,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"259,12",0,0,0,0,0,0
2.5.2.01/0100.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"259,12",0,0,0,0,0,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-259,12",0,0,0,0,0,0
"",,,,,,,,
200 Betriebs-und Geschäftsausstattungen,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"9.748,00",10.500,0,3.000,3.500,3.500,0
2.5.2.01/0200.7831000 Auszahl. f.d. Erw. von bewegl. Vermögengeg.st.,,"9.748,00",10.500,0,3.000,3.500,3.500,0
von mehr als 1000 Euro ohne UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"-9.748,00",-10.500,0,-3.000,-3.500,-3.500,0
"",,,,,,,,
700 Kunstgüter,,,,,,,,
40 -Auszahlungen für den Erwerb von beweglichen Vermögensgegenständen,,"0,00",4.000,0,4.000,4.000,4.000,0
2.5.2.01/0700.7832000 Ausz. f.d. Erw. v. beweg. Vermögensgegenständen,,"0,00",4.000,0,4.000,4.000,4.000,0
v. > 150  bis 1000 € o. UStr.,,,,,,,,
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",-4.000,0,-4.000,-4.000,-4.000,0
"",,,,,,,,
1225Kulturklint Planungsleistungen,,,,,,,,
50 -Auszahlungen für Baumaßnahmen,,"0,00",0,25.000,0,0,0,0
2.5.2.01/1225.7851000 Auszahlungen für Hochbaumaßnahmen,,"0,00",0,25.000,0,0,0,0
60  Saldo aus Einzahlungen und Auszahlungen,,"0,00",0,-25.000,0,0,0,0
